DT.NFL.UNAI.CD,DT.ODA.OATL.CD,DC.DAC.USAL.CD,DC.DAC.TOTL.CD,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,SP.POP.DPND.YG,SH.CON.1524.FE.ZS,SH.CON.1524.MA.ZS,per_si_allsi.cov_pop_tot,per_sa_allsa.cov_pop_tot,per_lm_alllm.cov_pop_tot,SE.SEC.CUAT.LO.ZS,SE.SEC.CUAT.LO.FE.ZS,SE.SEC.CUAT.LO.MA.ZS,SE.PRM.CUAT.FE.ZS,SE.PRM.CUAT.MA.ZS,SE.PRM.CUAT.ZS,SH.HIV.INCD.ZS,IT.NET.USER.ZS,SL.TLF.CACT.FE.ZS,SL.TLF.CACT.MA.ZS,SP.POP.TOTL,SL.UEM.TOTL.ZS,Time.Code,SH.STA.MMRT,SP.DYN.IMRT.IN,SP.DYN.LE00.FE.IN,SP.DYN.LE00.MA.IN,SP.DYN.LE00.IN,WBcode,WBname,COWabb,COWcode,COWname,Income,MENA,year,polity2,durable,United Nations,United States,Joint United Nations Programme on HIV/AIDS (UNAIDS),United Nations Children`s Fund (UNICEF),United Nations Democracy Fund (UNDEF),United Nations Development Programme (UNDP),United Nations Economic Commission for Europe (UNECE),United Nations Economic and Social Commission for Asia and the Pacific (UNESCAP),United Nations Economic and Social Commission for Western Asia (UNESCWA),United Nations High Commissioner for Refugees (UNHCR),United Nations Peacebuilding Fund (UNPBF),United Nations Population Fund (UNFPA),United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA),Family planning,General health including reproductive health,Other,Reproductive health care,STD/HIV/AIDS,Women in development,Womens equality organizations and institutions,Womens Aid,United Nations-Family planning,United Nations-General health including reproductive health,United Nations-Other,United Nations-Reproductive health care,United Nations-STD/HIV/AIDS,United Nations-Women in development,United Nations-Womens equality organizations and institutions,United States-Family planning,United States-General health including reproductive health,United States-Other,United States-Reproductive health care,United States-STD/HIV/AIDS,United States-Women in development,United States-Womens equality organizations and institutions,United Nations-Womens Aid,United States-Womens Aid,AIDname
,,160000,1550000,1216045778,3.837469787,12565.44197,38.10418576,,,,,,,,,,,,,58,,,96777,,YR2012,,6.5,78.129,73.234,75.62180488,ATG,Antigua and Barbuda,AAB,58.0,Antigua & Barbuda,High,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120000,1390000,1195885111,-0.200091657,12224.86416,37.22647456,,,,,,,,,,,,,63.4,,,97824,,YR2013,,6.1,78.287,73.38,75.77365854,ATG,Antigua and Barbuda,AAB,58.0,Antigua & Barbuda,High,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1780000,1274330333,4.602793308,12888.29667,36.40616929,,,,,,,,,,,,,67.78,,,98875,,YR2014,,5.7,78.44,73.528,75.92409756,ATG,Antigua and Barbuda,AAB,58.0,Antigua & Barbuda,High,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-590000,1380000,1355645889,4.126997099,13566.90541,35.66601264,,,,,,,,,,,,,70,,,99923,,YR2015,,5.3,78.59,73.681,76.07563415,ATG,Antigua and Barbuda,AAB,58.0,Antigua & Barbuda,High,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1449160185,4.375678654,14353.37881,35.07465898,,,,,,,,,,,,,73,,,100963,,YR2016,,5.1,,,,ATG,Antigua and Barbuda,AAB,58.0,Antigua & Barbuda,High,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,YR2017,,,,,,ATG,Antigua and Barbuda,AAB,58.0,Antigua & Barbuda,High,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45000000,43210000,,,,48.23836935,,,,,,,,,,,,,,,,20619075,,YR1960,,,68.154,62.417,65.21553659,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1960.0,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,41000000,53950000,,5.42784288,,48.19351575,,,,,,,,,,,,,,,,20953077,,YR1961,,,68.362,62.459,65.3385122,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1961.0,-1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,68000000,65290000,24450604878,-0.852021523,1148.579957,48.0850062,,,,,,,,,,,,,,,,21287682,,YR1962,,,68.536,62.477,65.43260976,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1962.0,-1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11000000,30330000,18272123664,-5.308196827,845.0771842,47.90893409,,,,,,,,,,,,,,,,21621840,,YR1963,,,68.685,62.485,65.50939024,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1963.0,-1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7000000,-3290000,25605249382,10.13029766,1166.3174,47.66135476,,,,,,,,,,,,,,,,21953929,,YR1964,,,68.82,62.499,65.58241463,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1964.0,-1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-3240000,-59150000,28344705967,10.56943334,1272.010496,47.34801228,,,,,,,,,,,,,,,,22283390,,YR1965,,,68.958,62.536,65.66868293,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1965.0,-1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7550000,-11830000,28630474728,-0.659726172,1266.344989,47.13413871,,,,,,,,,,,,,,,,22608748,,YR1966,,,69.111,62.612,65.7822439,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1966.0,-9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5360000,6430000,24256667553,3.191996623,1057.755661,46.84984105,,,,,,,,,,,,,,,,22932203,,YR1967,,,69.289,62.731,65.93002439,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1967.0,-9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,17210000,380000,26436857247,4.822500782,1136.517832,46.53112081,,,,,,,,,,,,,,,,23261278,,YR1968,,,69.495,62.893,66.1134878,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1968.0,-9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,18000000,15490000,31256284544,9.679526008,1324.082935,46.23379326,,,,,,,,,,,,,,,,23605987,,YR1969,,60,69.733,63.099,66.33509756,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1969.0,-9.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000000,-4780000,31584210366,3.045643319,1317.487755,45.99801159,,,,,,19.29999924,17.10000038,21.58769035,48.59999847,51.25181961,49.90000153,,,,,23973058,,YR1970,,59.4,70,63.344,66.59082927,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1970.0,-9.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-2000000,2030000,33293199095,5.658131083,1366.354726,45.89581218,,,,,,,,,,,,,,,,24366439,,YR1971,,58.7,70.291,63.618,66.87312195,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1971.0,-9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-3000000,-1210000,34733000536,1.628416516,1401.487795,45.84928964,,,,,,,,,,,,,,,,24782949,,YR1972,,57.8,70.593,63.906,67.16795122,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1972.0,-9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-2000000,10290000,52544000117,2.811754041,2083.972218,45.86435565,,,,,,,,,,,,,,,,25213388,,YR1973,,56.7,70.896,64.198,67.46531707,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1973.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000000,12250000,72436777342,5.533804395,2824.650915,45.95544251,,,,,,,,,,,,,,,,25644506,,YR1974,,55.2,71.196,64.485,67.75865854,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1974.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-5000000,4960000,52438647922,-0.028412103,2011.68904,46.13859048,,,,,,,,,,,,,,,,26066975,,YR1975,,53.1,71.494,64.766,68.04795122,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1975.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-5000000,6640000,51169499891,-2.018251517,1932.590782,46.6328146,,,,,,,,,,,,,,,,26477152,,YR1976,,50.5,71.793,65.045,68.33670732,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1976.0,-9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-5000000,8920000,56781000101,6.934147755,2112.501173,47.2955781,,,,,,,,,,,,,,,,26878565,,YR1977,,47.3,72.097,65.327,68.62943902,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1977.0,-9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-5000000,9750000,58082870156,-4.506124802,2129.313793,48.05118493,,,,,,,,,,,,,,,,27277741,,YR1978,,43.9,72.407,65.612,68.92663415,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1978.0,-9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-4000000,18690000,69252328953,10.22276346,2501.480753,48.7634391,,,,,,,,,,,,,,,,27684534,,YR1979,,40.5,72.718,65.897,69.22431707,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1979.0,-9.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-1000000,32080000,76961923742,4.151762342,2738.284723,49.34178771,,,,,,26.5,25.89999962,27.14241982,61.09999847,57.78688812,59.5,,,,,28105888,,YR1980,,37.5,73.022,66.174,69.5144878,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1980.0,-9.0,4.0,0.0,193044369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193044369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193044369.0,0.0,0.0,0.0,0.0,0.0,0.0,Argentina
,,-1000000,28460000,78676842366,-5.689528,2756.396981,50.1336271,,,,,,,,,,,,,,,,28543364,,YR1981,,34.7,73.308,66.433,69.78665854,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1981.0,-8.0,5.0,0.0,176813155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176813155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176813155.0,0.0,0.0,0.0,0.0,0.0,0.0,Argentina
,,-2000000,23850000,84307486837,-4.957178519,2907.757627,50.50908051,,,,,,,,,,,,,,,,28993987,,YR1982,,32.4,73.571,66.668,70.03531707,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1982.0,-8.0,6.0,0.0,1125170031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125170031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125170031.0,0.0,0.0,0.0,0.0,0.0,0.0,Argentina
,,-2000000,28440000,1.03979E+11,3.875123424,3530.131783,50.63833037,,,,,,,,,,,,,,,,29454738,,YR1983,,30.4,73.806,66.877,70.257,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1983.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-2000000,25630000,79092001998,2.211773504,2643.369398,50.76042484,,,,,,,,,,,,,,,,29920904,,YR1984,,28.7,74.016,67.062,70.45419512,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1984.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,31360000,88416668900,-7.586677184,2909.51661,50.97312152,,,,,,,,,,,,,,,,30388783,,YR1985,,27.4,74.206,67.227,70.63139024,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1985.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-2000000,57890000,1.10934E+11,7.87577983,3595.085898,50.8291651,,,,,,,,,,,,,,,,30857244,,YR1986,,26.4,74.387,67.382,70.79907317,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1986.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,64740000,1.11106E+11,2.909993131,3546.71882,50.96597313,,,,,,,,,,,,,,,,31326473,,YR1987,,25.9,74.569,67.538,70.9677561,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1987.0,8.0,4.0,0.0,121565549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121565549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121565549.0,0.0,0.0,0.0,0.0,0.0,0.0,Argentina
,,,119000000,1.26207E+11,-2.556904877,3969.327412,51.1656189,,,,,,,,,,,,,,,,31795517,,YR1988,,25.7,74.762,67.702,71.14590244,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1988.0,8.0,5.0,0.0,500089805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500089805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500089805.0,0.0,0.0,0.0,0.0,0.0,0.0,Argentina
,,,183290000,76636898036,-7.496189584,2375.339103,51.12765191,,,,,,,,,,,,,,,,32263561,,YR1989,,25.6,74.969,67.879,71.33753659,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1989.0,7.0,6.0,0.0,143007171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143007171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143007171.0,0.0,0.0,0.0,0.0,0.0,0.0,Argentina
,,,168090000,1.41352E+11,-2.398959219,4318.7747,50.74015034,,,,,,,,,,,,0.04,0,39.82099915,76.68499756,32729739,,YR1990,72,25.5,75.191,68.07,71.54365854,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1990.0,7.0,7.0,0.0,251127321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251127321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251127321.0,0.0,0.0,0.0,0.0,0.0,0.0,Argentina
,,,273510000,1.8972E+11,12.66971009,5715.504397,50.47161227,,,,,,37.35631943,36.26940918,38.54838181,70.96466064,73.05764771,71.96286774,0.04,,39.64500046,76.64099884,33193918,5.800000191,YR1991,71,25.1,75.426,68.275,71.76329268,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1991.0,7.0,8.0,0.0,144831119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144831119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144831119.0,0.0,0.0,0.0,0.0,0.0,0.0,Argentina
,,-10000000,258570000,2.28789E+11,11.94077473,6798.026763,49.84478713,,,,,,,,,,,,0.04,0.002992874,39.72100067,76.53399658,33655151,6.699999809,YR1992,69,24.4,75.666,68.487,71.98895122,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1992.0,7.0,9.0,0.0,216103365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216103365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216103365.0,0.0,0.0,0.0,0.0,0.0,0.0,Argentina
,,-10000000,235580000,2.36742E+11,5.906919492,6940.350358,49.01091564,,,,,,,,,,,,0.04,0.029527065,40.11700058,76.3710022,34110917,10.10000038,YR1993,65,23.6,75.905,68.702,72.21565854,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1993.0,7.0,10.0,0.0,746750490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746750490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746750490.0,0.0,0.0,0.0,0.0,0.0,0.0,Argentina
,,2000000,150270000,2.5744E+11,5.836200704,7449.48039,48.19946102,,,,,,,,,,,,0.03,0.043705951,40.52399826,76.24900055,34558115,12.10000038,YR1994,64,22.6,76.142,68.917,72.44139024,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1994.0,7.0,11.0,0.0,937895485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937895485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937895485.0,0.0,0.0,0.0,0.0,0.0,0.0,Argentina
,,,137130000,2.58032E+11,-2.845209611,7373.428246,47.51239433,,,,,,,,,,,,0.03,0.086277081,41.26800156,76.15599823,34994814,18.79999924,YR1995,63,21.6,76.377,69.13,72.66512195,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1995.0,7.0,12.0,0.0,773754103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773754103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773754103.0,0.0,0.0,0.0,0.0,0.0,0.0,Argentina
,,,103530000,2.7215E+11,5.526689827,7683.574065,46.95096749,,,,,,,,,,,,0.03,0.141954704,41.43799973,75.69799805,35419682,17.20000076,YR1996,63,20.6,76.611,69.341,72.88734146,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1996.0,7.0,13.0,0.0,1609855020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609855020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609855020.0,0.0,0.0,0.0,0.0,0.0,0.0,Argentina
,,,70840000,2.92859E+11,8.111046771,8172.664323,46.43925216,,,,,,,,,,,,0.03,0.280339882,41.66500092,75.30500031,35833969,14.89999962,YR1997,64,19.7,76.844,69.55,73.10804878,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1997.0,7.0,14.0,0.0,236058969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236058969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236058969.0,0.0,0.0,0.0,0.0,0.0,0.0,Argentina
,,270000,52560000,2.98948E+11,3.850178852,8248.761989,45.97434716,,,,,,,,,,,,0.03,0.83076668,41.94200134,74.96299744,36241590,12.80000019,YR1998,61,18.8,77.079,69.755,73.32768293,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1998.0,7.0,15.0,0.0,69468512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69468512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69468512.0,0.0,0.0,0.0,0.0,0.0,0.0,Argentina
,,390000,59750000,2.83523E+11,-3.385457041,7736.369623,45.52061112,,,,,,,,,,,,0.03,3.284481956,42.24900055,74.64099884,36648068,14.10000038,YR1999,62,18,77.313,69.955,73.54426829,ARG,Argentina,ARG,160.0,Argentina,High,0.0,1999.0,8.0,16.0,1855085.0,1428142107.0,0.0,0.0,0.0,1855085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2630.0,0.0,1429994562.0,0.0,0.0,0.0,0.0,2630.0,2630.0,0.0,1852455.0,0.0,0.0,0.0,0.0,0.0,0.0,1428142107.0,0.0,0.0,0.0,0.0,2630.0,0.0,Argentina
,,-2470000,53770000,2.84204E+11,-0.788998939,7669.273916,45.0615271,,,,,,,,,,,,0.03,7.038683086,42.56900024,74.31500244,37057452,15.02000046,YR2000,60,17.3,77.544,70.148,73.75580488,ARG,Argentina,ARG,160.0,Argentina,High,0.0,2000.0,8.0,17.0,1494366.0,270310731.0,0.0,1494366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271805097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494366.0,0.0,0.0,0.0,0.0,0.0,0.0,270310731.0,0.0,0.0,0.0,0.0,0.0,0.0,Argentina
,,-470000,139980000,2.68697E+11,-4.408839683,7170.694674,44.52194991,,,,,,45.8916893,46.0987587,45.65922928,80.4473877,81.34802246,80.87168884,0.03,9.780807285,43.29899979,73.96499634,37471509,17.39999962,YR2001,61,16.7,77.769,70.333,73.96031707,ARG,Argentina,ARG,160.0,Argentina,High,0.0,2001.0,8.0,18.0,2287618.0,4236865.0,558856.0,1719462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9300.0,0.0,9300.0,0.0,5956327.0,0.0,558856.0,0.0,0.0,568156.0,9300.0,0.0,1719462.0,0.0,558856.0,0.0,0.0,0.0,0.0,4236865.0,0.0,0.0,0.0,0.0,568156.0,0.0,Argentina
,,1610000,56770000,97724004252,-10.89448483,2579.193168,44.07551963,,,,,,,,,,,,0.03,10.88212438,44.00600052,73.60500336,37889370,19.60000038,YR2002,60,16.2,77.987,70.507,74.15578049,ARG,Argentina,ARG,160.0,Argentina,High,0.0,2002.0,8.0,19.0,1820091.0,1597167.0,405144.0,943161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471786.0,0.0,193689.0,0.0,2436249.0,382176.0,405144.0,0.0,0.0,981009.0,193689.0,0.0,839082.0,382176.0,405144.0,0.0,0.0,0.0,0.0,1597167.0,0.0,0.0,0.0,0.0,981009.0,0.0,Argentina
,,10370000,103090000,1.27587E+11,8.837040796,3330.437006,43.66867699,,,,,,56.37567902,56.19462967,56.56322861,89.40048218,90.56014252,89.97009277,0.03,11.91369655,44.68700027,73.23699951,38309379,16.03000069,YR2003,61,15.7,78.194,70.672,74.34126829,ARG,Argentina,ARG,160.0,Argentina,High,0.0,2003.0,8.0,20.0,1456858.0,12288989.0,41029.0,1014452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401377.0,0.0,51847.0,0.0,13526527.0,124336.0,43137.0,0.0,0.0,219320.0,51847.0,0.0,1237538.0,124336.0,43137.0,0.0,0.0,0.0,0.0,12288989.0,0.0,0.0,0.0,0.0,219320.0,0.0,Argentina
,,1820000,85280000,1.64658E+11,9.029573301,4251.574348,43.23446799,,,,,,,,,,,,0.03,16.03668411,48.81499863,76.37999725,38728696,13.52200031,YR2004,59,15.2,78.392,70.83,74.51878049,ARG,Argentina,ARG,160.0,Argentina,High,0.0,2004.0,8.0,21.0,1703358.0,218038323.0,0.0,1062081.0,0.0,103741.0,0.0,0.0,0.0,0.0,0.0,537536.0,0.0,0.0,0.0,219408327.0,333354.0,0.0,0.0,0.0,333354.0,0.0,0.0,1370004.0,333354.0,0.0,0.0,0.0,0.0,0.0,218038323.0,0.0,0.0,0.0,0.0,333354.0,0.0,Argentina
450000,,1360000,84110000,1.98737E+11,8.85165992,5076.883829,42.7481767,,,,,,,,,,,,0.03,17.72058337,48.77899933,76.55500031,39145488,11.50599957,YR2005,58,14.8,78.581,70.981,74.68831707,ARG,Argentina,ARG,160.0,Argentina,High,0.0,2005.0,8.0,22.0,3088797.0,1308159.0,547721.0,1241193.0,0.0,723456.0,0.0,0.0,0.0,0.0,0.0,576427.0,0.0,0.0,0.0,3632543.0,216692.0,547721.0,0.0,0.0,764413.0,0.0,0.0,2324384.0,216692.0,547721.0,0.0,0.0,0.0,0.0,1308159.0,0.0,0.0,0.0,0.0,764413.0,0.0,Argentina
330000,,1970000,105940000,2.32557E+11,8.0471515,5878.761027,42.3858323,,,22.33809534,11.35351066,1.616476292,,,,,,,0.03,20.9272021,48.67599869,76.625,39558890,9.449999809,YR2006,57,14.4,78.761,71.128,74.85141463,ARG,Argentina,ARG,160.0,Argentina,High,0.0,2006.0,8.0,23.0,2765290.0,2618977.0,393145.0,730629.0,0.0,993142.0,0.0,0.0,0.0,0.0,0.0,648374.0,0.0,10979.0,0.0,4720657.0,248554.0,403364.0,0.0,713.0,663610.0,10979.0,0.0,2101680.0,248554.0,403364.0,0.0,713.0,0.0,0.0,2618977.0,0.0,0.0,0.0,0.0,663610.0,0.0,Argentina
440000,,7820000,70130000,2.87531E+11,9.007650875,7193.61764,41.91642693,,,,,,,,,,,,0.03,25.94663294,48.43700027,75.61100006,39970224,8.414999962,YR2007,58,14.1,78.936,71.274,75.01156098,ARG,Argentina,ARG,160.0,Argentina,High,0.0,2007.0,8.0,24.0,3379627.0,13383144.0,484046.0,666192.0,330060.0,1220295.0,0.0,0.0,0.0,0.0,0.0,679034.0,0.0,0.0,0.0,16075476.0,199663.0,486279.0,0.0,1353.0,687295.0,0.0,0.0,2692332.0,199663.0,486279.0,0.0,1353.0,0.0,0.0,13383144.0,0.0,0.0,0.0,0.0,687295.0,0.0,Argentina
890000,,7170000,104470000,3.61558E+11,4.057233103,8953.359275,41.40708109,,,,,,,,,,,,0.03,28.11262348,48.21699905,74.6210022,40382389,7.836999893,YR2008,57,13.7,79.107,71.423,75.17129268,ARG,Argentina,ARG,160.0,Argentina,High,0.0,2008.0,8.0,25.0,3268664.0,3516561.0,926898.0,681557.0,104511.0,890657.0,0.0,0.0,0.0,0.0,0.0,665041.0,0.0,0.0,0.0,5589427.0,268618.0,926898.0,0.0,282.0,1195798.0,0.0,0.0,2072866.0,268618.0,926898.0,0.0,282.0,0.0,0.0,3516561.0,0.0,0.0,0.0,0.0,1195798.0,0.0,Argentina
300000,,2620000,100370000,3.32976E+11,-5.918525076,8161.306966,40.95568351,,,,,,,,,,,,0.03,34,48.81700134,74.55400085,40799407,8.645000458,YR2009,62,13.4,79.275,71.575,75.33109756,ARG,Argentina,ARG,160.0,Argentina,High,0.0,2009.0,8.0,26.0,2939918.0,3246069.0,318690.0,832621.0,349960.0,722242.0,0.0,0.0,0.0,0.0,0.0,716405.0,0.0,0.0,0.0,5584649.0,281830.0,319508.0,0.0,0.0,601338.0,0.0,0.0,2338580.0,281830.0,319508.0,0.0,0.0,0.0,0.0,3246069.0,0.0,0.0,0.0,0.0,601338.0,0.0,Argentina
